,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,recent_commit_count,latest_stable_release_published_at,latest_stable_release_number,release_count,updated_github_id,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,trending,helm_id,brew_id,apt_id,yum_id,conda_dependent_project_count,dnf_id,yay_id,snap_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count
503,keras-vis,raghakot/keras-vis,interpretability,,https://github.com/raghakot/keras-vis,https://github.com/raghakot/keras-vis,MIT,2016-11-11 23:27:34.000,2022-02-07 16:06:07.000000,2020-04-20 01:03:12,195.0,653.0,65.0,25.0,116.0,101.0,2996.0,Neural network visualization toolkit for keras.,10.0,25,False,,2017-07-06 05:11:22.255,0.4.1,11.0,,keras-vis,,,,['tensorflow'],3068.0,3067.0,https://pypi.org/project/keras-vis,2017-07-06 05:11:22.255,1.0,1752.0,1752.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
504,m2cgen,BayesWitnesses/m2cgen,model-serialisation,,https://github.com/BayesWitnesses/m2cgen,https://github.com/BayesWitnesses/m2cgen,MIT,2019-01-13 02:32:55.000,2024-08-03 17:30:36.000000,2022-10-05 16:26:03,376.0,249.0,48.0,484.0,60.0,70.0,2922.0,"Transform ML models into a native code (Java, C, Python, Go, JavaScript, Visual Basic, C#, R, PowerShell, PHP, Dart,..",14.0,25,False,,2022-04-26 01:24:34.000,0.10.0,13.0,,m2cgen,,,,,346.0,343.0,https://pypi.org/project/m2cgen,2022-04-26 01:24:34.000,3.0,16435.0,16436.0,,,,,,,,2.0,105.0,,,,,,,,,,,,,,,,,,
505,neuralcoref,huggingface/neuralcoref,nlp,,https://github.com/huggingface/neuralcoref,https://github.com/huggingface/neuralcoref,MIT,2017-07-03 13:04:16.000,2025-04-22 14:57:21.142000,2021-06-22 10:51:48,116.0,478.0,95.0,49.0,65.0,255.0,2884.0,Fast Coreference Resolution in spaCy with Neural Networks.,21.0,25,False,,2019-04-08 11:28:27.000,4.0.0,5.0,,neuralcoref,conda-forge/neuralcoref,,,,776.0,755.0,https://pypi.org/project/neuralcoref,2019-04-08 09:56:00.000,21.0,2149.0,2522.0,https://anaconda.org/conda-forge/neuralcoref,2025-04-22 14:57:21.142,24602.0,,,,,3.0,1244.0,,,,,,,,,,,,,,,,,,
506,knockknock,huggingface/knockknock,ml-experiments,,https://github.com/huggingface/knockknock,https://github.com/huggingface/knockknock,MIT,2019-03-20 13:08:55.000,2025-04-22 14:57:16.064000,2020-03-16 04:26:47,75.0,236.0,60.0,42.0,37.0,24.0,2816.0,Knock Knock: Get notified when your training ends with only two additional lines of code.,20.0,25,False,,2020-03-04 04:15:47.000,0.1.8,10.0,,knockknock,conda-forge/knockknock,,,,1428.0,1423.0,https://pypi.org/project/knockknock,2020-03-16 14:30:23.000,5.0,49086.0,51359.0,https://anaconda.org/conda-forge/knockknock,2025-04-22 14:57:16.064,20457.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
507,tensorflow-graphics,tensorflow/graphics,image,,https://github.com/tensorflow/graphics,https://github.com/tensorflow/graphics,Apache-2.0,2019-01-08 10:39:44.000,2025-09-27 07:58:17.000000,2025-02-03 12:43:27,770.0,366.0,75.0,594.0,144.0,95.0,2781.0,TensorFlow Graphics: Differentiable Graphics Layers for TensorFlow.,39.0,25,True,,2021-12-03 22:33:39.000,2021.12.3,25.0,,tensorflow-graphics,,,,['tensorflow'],11.0,,https://pypi.org/project/tensorflow-graphics,2021-12-03 22:33:39.000,11.0,57264.0,57264.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
508,GluonNLP,dmlc/gluon-nlp,nlp,,https://github.com/dmlc/gluon-nlp,https://github.com/dmlc/gluon-nlp,Apache-2.0,2018-04-04 20:57:13.000,2023-10-06 04:01:21.000000,2022-12-25 20:52:27,843.0,529.0,90.0,1045.0,271.0,297.0,2557.0,"Toolkit that enables easy text preprocessing, datasets loading and neural models building to help you speed up your..",88.0,25,False,,2020-08-13 19:17:42.000,0.10.0,26.0,,gluonnlp,,,,['mxnet'],22.0,,https://pypi.org/project/gluonnlp,2020-08-13 19:17:42.000,22.0,22413.0,22413.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
509,scattertext,JasonKessler/scattertext,nlp,,https://github.com/JasonKessler/scattertext,https://github.com/JasonKessler/scattertext,Apache-2.0,2016-07-21 01:47:12.000,2025-04-29 22:00:38.000000,2025-04-29 22:00:33,390.0,291.0,50.0,14.0,23.0,80.0,2317.0,Beautiful visualizations of how language differs among document types.,14.0,25,True,,2024-09-23 05:35:47.000,0.2.2,151.0,,scattertext,conda-forge/scattertext,,,,675.0,670.0,https://pypi.org/project/scattertext,2024-09-23 05:35:47.000,5.0,8107.0,9552.0,https://anaconda.org/conda-forge/scattertext,2025-04-22 14:56:39.793,141697.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
510,Pillow-SIMD,uploadcare/pillow-simd,image,,https://github.com/uploadcare/pillow-simd,https://github.com/uploadcare/pillow-simd,PIL,2014-11-12 15:33:02.000,2024-10-07 11:50:22.000000,2024-09-23 17:14:22,14660.0,96.0,38.0,60.0,16.0,79.0,2249.0,The friendly PIL fork.,435.0,25,False,,,,72.0,,pillow-simd,,,,,65.0,,https://pypi.org/project/pillow-simd,2024-09-23 18:27:59.000,65.0,25982.0,25982.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
511,AmpliGraph,Accenture/AmpliGraph,graph,,https://github.com/Accenture/AmpliGraph,https://github.com/Accenture/AmpliGraph,Apache-2.0,2019-01-09 14:52:05.000,2024-11-22 16:48:16.000000,2024-02-28 15:45:58,1631.0,251.0,62.0,63.0,32.0,199.0,2223.0,Python library for Representation Learning on Knowledge Graphs https://docs.ampligraph.org.,21.0,25,False,,2024-02-28 15:44:03.000,2.1.0,15.0,,ampligraph,,,,['tensorflow'],70.0,68.0,https://pypi.org/project/ampligraph,2024-02-26 17:12:26.000,2.0,959.0,959.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
512,pytorch-nlp,PetrochukM/PyTorch-NLP,nlp,,https://github.com/PetrochukM/PyTorch-NLP,https://github.com/PetrochukM/PyTorch-NLP,BSD-3-Clause,2018-02-25 05:00:36.000,2023-07-04 21:11:26.000000,2023-07-04 21:11:26,451.0,254.0,51.0,56.0,24.0,50.0,2221.0,Basic Utilities for PyTorch Natural Language Processing (NLP).,18.0,25,False,,2019-11-04 05:16:00.000,0.5.0,19.0,,pytorch-nlp,,,,['pytorch'],812.0,793.0,https://pypi.org/project/pytorch-nlp,2019-11-04 04:35:18.000,19.0,13707.0,13707.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
513,PyFlux,RJT1990/pyflux,time-series-data,,https://github.com/RJT1990/pyflux,https://github.com/RJT1990/pyflux,BSD-3-Clause,2016-02-16 20:12:02.000,2023-10-24 16:13:23.000000,2018-12-16 15:30:13,118.0,243.0,66.0,21.0,93.0,66.0,2137.0,Open source time series library for Python.,6.0,25,False,,2017-11-21 16:27:06.000,0.4.16,36.0,,pyflux,,,,,294.0,290.0,https://pypi.org/project/pyflux,2017-11-21 16:27:06.000,4.0,175719.0,175719.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
514,TF Recommenders,tensorflow/recommenders,recommender-systems,,https://github.com/tensorflow/recommenders,https://github.com/tensorflow/recommenders,Apache-2.0,2020-06-26 21:38:01.000,2025-09-27 19:14:56.000000,2025-09-27 19:14:51,377.0,291.0,48.0,333.0,269.0,184.0,1982.0,TensorFlow Recommenders is a library for building recommender system models using TensorFlow.,45.0,25,True,4.0,2023-02-03 02:17:00.422,0.7.3,16.0,,tensorflow-recommenders,,,,['tensorflow'],2.0,,https://pypi.org/project/tensorflow-recommenders,2023-02-03 02:17:00.422,2.0,216235.0,216235.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
515,responsible-ai-widgets,microsoft/responsible-ai-toolbox,interpretability,,https://github.com/microsoft/responsible-ai-toolbox,https://github.com/microsoft/responsible-ai-toolbox,MIT,2020-07-06 20:46:53.000,2025-02-07 15:09:04.000000,2025-02-07 15:09:02,1975.0,431.0,41.0,2290.0,94.0,235.0,1640.0,Responsible AI Toolbox is a suite of tools providing model and data exploration and assessment user interfaces and..,43.0,25,True,,2024-07-08 18:03:34.000,0.36.0,57.0,,raiwidgets,,,,"['pytorch', 'tensorflow', 'jupyter']",6.0,,https://pypi.org/project/raiwidgets,2024-07-08 16:42:42.000,6.0,10013.0,10013.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
516,Talos,autonomio/talos,hyperopt,,https://github.com/autonomio/talos,https://github.com/autonomio/talos,MIT,2018-05-04 20:36:41.000,2024-04-22 10:30:49.000000,2024-04-22 10:30:48,671.0,269.0,25.0,187.0,12.0,390.0,1638.0,Hyperparameter Experiments with TensorFlow and Keras.,23.0,25,False,,2024-04-21 09:02:06.000,1.4,18.0,,talos,,,,['tensorflow'],216.0,208.0,https://pypi.org/project/talos,2024-04-21 09:02:29.000,8.0,1400.0,1400.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
517,EfficientNets,rwightman/gen-efficientnet-pytorch,pytorch-utils,,https://github.com/rwightman/gen-efficientnet-pytorch,https://github.com/rwightman/gen-efficientnet-pytorch,Apache-2.0,2019-05-11 19:35:56.000,2024-06-13 23:15:42.000000,2024-06-13 23:15:42,109.0,214.0,39.0,12.0,4.0,51.0,1581.0,"Pretrained EfficientNet, EfficientNet-Lite, MixNet, MobileNetV3 / V2, MNASNet A1 and B1, FBNet, Single-Path NAS.",5.0,25,False,,2021-07-08 19:05:05.000,1.0.2,10.0,,geffnet,,,,['pytorch'],308.0,304.0,https://pypi.org/project/geffnet,2021-07-08 19:05:05.000,4.0,196500.0,196500.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
518,keras-ocr,faustomorales/keras-ocr,ocr,,https://github.com/faustomorales/keras-ocr,https://github.com/faustomorales/keras-ocr,MIT,2019-09-20 23:08:50.000,2025-09-22 13:16:10.000000,2025-09-22 13:16:10,208.0,335.0,46.0,45.0,101.0,117.0,1467.0,A packaged and flexible version of the CRAFT text detector and Keras CRNN recognition model.,19.0,25,True,1.0,2023-11-06 16:35:44.000,0.9.3,33.0,,keras-ocr,anaconda/keras-ocr,,,['tensorflow'],724.0,716.0,https://pypi.org/project/keras-ocr,2023-11-06 16:35:44.000,8.0,18362.0,53122.0,https://anaconda.org/anaconda/keras-ocr,2025-04-22 15:32:32.089,445.0,,,,,3.0,2119972.0,,,,,,,,,,,,,,,,,,
519,NiftyNet,NifTK/NiftyNet,medical-data,,https://github.com/NifTK/NiftyNet,https://github.com/NifTK/NiftyNet,Apache-2.0,2017-08-30 07:55:43.000,2020-04-21 19:54:52.000000,2020-04-21 19:54:51,3284.0,402.0,85.0,165.0,102.0,224.0,1378.0,[unmaintained] An open-source convolutional neural networks platform for research in medical image analysis and image-..,61.0,25,False,,2019-10-10 10:59:33.000,0.6.0,11.0,,niftynet,,,,['tensorflow'],51.0,51.0,https://pypi.org/project/niftynet,2019-10-10 10:59:33.000,,276.0,276.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
520,livelossplot,stared/livelossplot,ml-experiments,,https://github.com/stared/livelossplot,https://github.com/stared/livelossplot,MIT,2018-03-10 17:51:43.000,2025-03-31 13:51:06.000000,2025-01-03 19:07:34,348.0,141.0,26.0,69.0,6.0,73.0,1317.0,"Live training loss plot in Jupyter Notebook for Keras, PyTorch and others.",17.0,25,True,,2025-01-03 15:28:53.000,0.5.6,26.0,,livelossplot,,,,['jupyter'],1884.0,1868.0,https://pypi.org/project/livelossplot,2025-01-03 15:28:53.000,16.0,19280.0,19280.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
521,Node2Vec,eliorc/node2vec,graph,,https://github.com/eliorc/node2vec,https://github.com/eliorc/node2vec,MIT,2017-12-08 13:30:06.000,2025-10-06 17:29:00.000000,2024-08-02 11:14:21,90.0,247.0,19.0,23.0,5.0,92.0,1283.0,Implementation of the node2vec algorithm.,16.0,25,False,,2024-08-02 11:13:59.000,0.5.0,19.0,,node2vec,conda-forge/node2vec,,,,986.0,955.0,https://pypi.org/project/node2vec,2024-08-02 11:12:23.000,31.0,54290.0,54712.0,https://anaconda.org/conda-forge/node2vec,2025-04-22 14:56:50.341,37635.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
522,GPUtil,anderskm/gputil,gpu-utilities,,https://github.com/anderskm/gputil,https://github.com/anderskm/gputil,MIT,2017-01-16 11:57:43.000,2024-04-13 14:07:28.000000,2019-08-16 09:00:15,140.0,122.0,11.0,26.0,29.0,16.0,1205.0,A Python module for getting the GPU status from NVIDA GPUs using nvidia-smi programmically in Python.,14.0,25,False,,2018-12-18 09:12:13.000,1.4.0,8.0,,gputil,,,,,9433.0,8961.0,https://pypi.org/project/gputil,2018-12-18 09:12:13.000,472.0,761472.0,761472.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
523,ChainerRL,chainer/chainerrl,reinforcement-learning,,https://github.com/chainer/chainerrl,https://github.com/chainer/chainerrl,MIT,2017-01-30 04:58:15.000,2021-08-10 18:25:48.000000,2021-04-17 06:02:30,3471.0,223.0,66.0,415.0,65.0,147.0,1198.0,ChainerRL is a deep reinforcement learning library built on top of Chainer.,28.0,25,False,,2020-02-14 05:35:56.000,0.8.0,10.0,,chainerrl,,,,,183.0,178.0,https://pypi.org/project/chainerrl,2020-02-14 05:35:56.000,5.0,2274.0,2274.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
524,detoxify,unitaryai/detoxify,nlp,,https://github.com/unitaryai/detoxify,https://github.com/unitaryai/detoxify,Apache-2.0,2020-09-23 15:24:21.000,2025-10-06 21:44:44.000000,2025-07-29 22:47:55,265.0,130.0,11.0,60.0,37.0,30.0,1126.0,Trained models & code to predict toxic comments on all 3 Jigsaw Toxic Comment Challenges. Built using Pytorch..,14.0,25,True,1.0,2024-02-01 14:51:21.000,0.5.2,13.0,,detoxify,,,,,1005.0,975.0,https://pypi.org/project/detoxify,2024-02-01 14:51:21.000,30.0,138082.0,169689.0,,,,,,,,3.0,1864847.0,,,,,,,,,,,,,,,,,,
525,PyTorch Sparse,rusty1s/pytorch_sparse,pytorch-utils,,https://github.com/rusty1s/pytorch_sparse,https://github.com/rusty1s/pytorch_sparse,MIT,2018-07-28 18:46:53.000,2025-10-03 08:14:44.687000,2025-08-12 12:53:29,742.0,159.0,13.0,118.0,30.0,269.0,1088.0,PyTorch Extension Library of Optimized Autograd Sparse Matrix Operations.,48.0,25,True,1.0,2023-10-06 08:51:55.000,0.6.18,31.0,,torch-sparse,conda-forge/pytorch_sparse,,,['pytorch'],122.0,,https://pypi.org/project/torch-sparse,2023-10-06 08:51:55.000,122.0,69903.0,84549.0,https://anaconda.org/conda-forge/pytorch_sparse,2025-10-03 08:14:44.687,937351.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
526,scikit-cuda,lebedov/scikit-cuda,gpu-utilities,,https://github.com/lebedov/scikit-cuda,https://github.com/lebedov/scikit-cuda,BSD-3-Clause,2010-09-27 02:02:07.000,2023-10-15 05:57:46.000000,2023-10-15 05:57:46,1036.0,182.0,47.0,116.0,61.0,170.0,988.0,Python interface to GPU-powered libraries.,44.0,25,False,,2019-05-27 00:29:00.000,0.5.3,7.0,,scikit-cuda,,,,,353.0,330.0,https://pypi.org/project/scikit-cuda,2019-05-27 00:29:00.000,23.0,4430.0,4430.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
527,data-validation,tensorflow/data-validation,data-viz,,https://github.com/tensorflow/data-validation,https://github.com/tensorflow/data-validation,Apache-2.0,2018-07-02 15:47:02.000,2025-06-23 23:04:04.000000,2025-06-23 23:03:32,995.0,178.0,43.0,97.0,39.0,148.0,775.0,Library for exploring and validating machine learning data.,30.0,25,True,,2025-06-09 20:41:07.000,1.17.0,49.0,,tensorflow-data-validation,,,,"['tensorflow', 'jupyter']",32.0,,https://pypi.org/project/tensorflow-data-validation,2025-06-09 21:51:40.000,32.0,145594.0,145605.0,,,,,,,,3.0,1019.0,,,,,,,,,,,,,,,,,,
528,NeuPy,itdxer/neupy,ml-frameworks,,https://github.com/itdxer/neupy,https://github.com/itdxer/neupy,MIT,2015-08-24 19:45:11.000,2024-11-18 15:00:19.000000,2023-01-03 21:24:56,1146.0,158.0,29.0,25.0,35.0,236.0,735.0,NeuPy is a Tensorflow based python library for prototyping and building neural networks.,8.0,25,False,,2019-04-04 19:44:59.000,0.8.2,34.0,,neupy,,,,,192.0,188.0,https://pypi.org/project/neupy,2019-04-04 19:43:06.000,4.0,4692.0,4692.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
529,aequitas,dssg/aequitas,interpretability,,https://github.com/dssg/aequitas,https://github.com/dssg/aequitas,MIT,2018-02-13 19:40:30.000,2025-10-06 12:30:04.000000,2025-03-25 10:51:37,923.0,123.0,40.0,119.0,51.0,48.0,731.0,Bias Auditing & Fair ML Toolkit.,23.0,25,True,,2024-01-30 12:03:19.000,1.0.0,18.0,,aequitas,,,,,208.0,200.0,https://pypi.org/project/aequitas,2024-01-30 12:03:19.000,8.0,19325.0,19325.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
530,ml-metadata,google/ml-metadata,ml-experiments,,https://github.com/google/ml-metadata,https://github.com/google/ml-metadata,Apache-2.0,2019-01-15 21:02:09.000,2025-04-07 19:01:47.000000,2025-04-03 17:38:00,909.0,166.0,26.0,105.0,53.0,76.0,663.0,For recording and retrieving metadata associated with ML developer and data scientist workflows.,23.0,25,True,,2025-04-07 19:01:47.000,1.17.0,45.0,,ml-metadata,,,,,748.0,716.0,https://pypi.org/project/ml-metadata,2025-04-07 19:01:47.000,32.0,48595.0,48632.0,,,,,,,,3.0,2995.0,,,,,,,,,,,,,,,,,,
531,whoosh,mchaput/whoosh,nlp,,https://github.com/mchaput/whoosh,https://github.com/mchaput/whoosh,BSD-1-Clause,2015-04-17 19:34:47.000,2025-09-03 07:47:52.647000,2022-01-15 18:08:37,1718.0,73.0,12.0,13.0,44.0,7.0,643.0,Pure-Python full-text search library.,42.0,25,False,,2016-04-04 01:19:40.000,2.7.4,141.0,,whoosh,conda-forge/whoosh,,,,232.0,,https://pypi.org/project/whoosh,2016-04-04 01:19:40.000,232.0,702085.0,711936.0,https://anaconda.org/conda-forge/whoosh,2025-09-03 07:47:52.647,522121.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
532,findspark,minrk/findspark,others,,https://github.com/minrk/findspark,https://github.com/minrk/findspark,BSD-3-Clause,2015-06-12 21:34:06.000,2025-09-04 18:45:22.000000,2025-09-04 18:45:21,87.0,72.0,6.0,21.0,11.0,12.0,525.0,Find pyspark to make it importable.,16.0,25,True,9.0,2022-02-11 08:02:06.000,2.0.1,14.0,,findspark,conda-forge/findspark,,,['spark'],5742.0,5639.0,https://pypi.org/project/findspark,2022-02-11 08:02:06.000,103.0,2667767.0,2690040.0,https://anaconda.org/conda-forge/findspark,2025-04-22 14:56:24.321,1002320.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
533,sklearn-crfsuite,TeamHG-Memex/sklearn-crfsuite,sklearn-utils,,https://github.com/TeamHG-Memex/sklearn-crfsuite,https://github.com/TeamHG-Memex/sklearn-crfsuite,MIT,2015-11-26 21:15:41.000,2025-04-22 14:57:23.846000,2019-12-05 08:17:22,46.0,215.0,19.0,17.0,46.0,23.0,431.0,scikit-learn inspired API for CRFsuite.,6.0,25,False,,2024-06-18 11:08:22.000,0.5.0,11.0,,sklearn-crfsuite,conda-forge/sklearn-crfsuite,,,['sklearn'],8751.0,8612.0,https://pypi.org/project/sklearn-crfsuite,2024-06-18 11:08:22.000,139.0,379040.0,379686.0,https://anaconda.org/conda-forge/sklearn-crfsuite,2025-04-22 14:57:23.846,42701.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
534,pymap3d,geospace-code/pymap3d,geospatial-data,,https://github.com/geospace-code/pymap3d,https://github.com/geospace-code/pymap3d,BSD-2-Clause,2014-08-03 04:28:03.000,2025-07-08 12:06:19.595000,2025-07-08 06:19:18,796.0,87.0,11.0,32.0,5.0,54.0,427.0,pure-Python (Numpy optional) 3D coordinate conversions for geospace ecef enu eci.,19.0,25,True,,2025-07-08 06:20:25.000,3.2.0,59.0,,pymap3d,conda-forge/pymap3d,,,,584.0,534.0,https://pypi.org/project/pymap3d,2025-07-08 06:20:25.000,50.0,492747.0,494693.0,https://anaconda.org/conda-forge/pymap3d,2025-07-08 12:06:19.595,118726.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
535,scikit-posthocs,maximtrp/scikit-posthocs,probabilistics,,https://github.com/maximtrp/scikit-posthocs,https://github.com/maximtrp/scikit-posthocs,MIT,2017-06-22 19:41:37.000,2025-09-11 11:20:36.000000,2025-09-11 11:20:36,562.0,41.0,4.0,22.0,5.0,67.0,376.0,Multiple Pairwise Comparisons (Post Hoc) Tests in Python.,18.0,25,True,4.0,2025-03-29 10:07:06.000,0.11.4,32.0,,scikit-posthocs,conda-forge/scikit-posthocs,,,['sklearn'],1265.0,1192.0,https://pypi.org/project/scikit-posthocs,2025-03-29 10:07:06.000,73.0,127067.0,145046.0,https://anaconda.org/conda-forge/scikit-posthocs,2025-04-22 14:57:37.742,1078750.0,,,,,3.0,67.0,,,,,,,,,,,,,,,,,,
536,prettymaps,marceloprates/prettymaps,geospatial-data,,https://github.com/marceloprates/prettymaps,https://github.com/marceloprates/prettymaps,AGPL-3.0,2021-03-05 12:22:05.000,2025-08-31 15:07:37.000000,2025-08-31 15:07:32,274.0,561.0,78.0,44.0,63.0,35.0,11990.0,Draw pretty maps from OpenStreetMap data! Built with osmnx +matplotlib + shapely.,22.0,24,False,3.0,2025-03-03 21:33:02.000,1.4.2,17.0,,prettymaps,conda-forge/prettymaps,,,,74.0,74.0,https://pypi.org/project/prettymaps,2025-03-03 21:33:02.000,,669.0,836.0,https://anaconda.org/conda-forge/prettymaps,2025-06-11 22:55:39.146,7542.0,,,,,3.0,,,,,,,,,,,,,,,,,,,
537,T5,google-research/text-to-text-transfer-transformer,nlp,,https://github.com/google-research/text-to-text-transfer-transformer,https://github.com/google-research/text-to-text-transfer-transformer,Apache-2.0,2019-10-17 21:45:14.000,2025-04-28 17:33:03.000000,2025-04-28 17:32:57,601.0,782.0,105.0,592.0,107.0,346.0,6441.0,Code for the paper Exploring the Limits of Transfer Learning with a Unified Text-to-Text Transformer.,61.0,24,True,,2023-03-30 16:55:07.154,0.9.4,29.0,,t5,,,,['tensorflow'],2.0,,https://pypi.org/project/t5,2021-10-18 13:55:26.000,2.0,110724.0,110724.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
538,PyText,facebookresearch/pytext,nlp,,https://github.com/facebookresearch/pytext,https://github.com/facebookresearch/pytext,BSD-3-Clause,2018-07-31 23:40:46.000,2022-10-17 19:55:31.000000,2022-10-17 19:51:05,1735.0,802.0,162.0,1588.0,145.0,74.0,6338.0,A natural language modeling framework based on PyTorch.,234.0,24,False,,2020-06-08 23:30:58.000,0.3.3,13.0,,pytext-nlp,,,,['pytorch'],21.0,21.0,https://pypi.org/project/pytext-nlp,2020-06-08 22:49:33.000,,136.0,141.0,,,,,,,,3.0,443.0,,,,,,,,,,,,,,,,,,
539,MMF,facebookresearch/mmf,image,,https://github.com/facebookresearch/mmf,https://github.com/facebookresearch/mmf,BSD-3-Clause,2018-06-27 04:52:40.000,2025-04-24 02:53:53.000000,2025-04-24 02:51:21,1108.0,924.0,107.0,676.0,146.0,544.0,5598.0,A modular framework for vision & language multimodal research from Facebook AI Research (FAIR).,123.0,24,True,,2019-08-26 19:04:21.000,0.3.1,12.0,,mmf,,,,['pytorch'],24.0,23.0,https://pypi.org/project/mmf,2020-06-12 22:15:02.000,1.0,328.0,328.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
540,layout-parser,Layout-Parser/layout-parser,image,,https://github.com/Layout-Parser/layout-parser,https://github.com/Layout-Parser/layout-parser,Apache-2.0,2020-06-10 20:22:54.000,2024-08-15 06:26:34.000000,2022-08-06 21:47:18,182.0,508.0,75.0,63.0,112.0,57.0,5547.0,A Unified Toolkit for Deep Learning Based Document Image Analysis.,8.0,24,False,,2022-04-06 04:38:09.000,0.3.4,11.0,,layoutparser,,,,,22.0,,https://pypi.org/project/layoutparser,2022-04-06 04:38:09.000,22.0,179797.0,179797.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
541,textgenrnn,minimaxir/textgenrnn,nlp,,https://github.com/minimaxir/textgenrnn,https://github.com/minimaxir/textgenrnn,MIT,2017-08-07 02:13:37.000,2022-07-17 19:07:49.000000,2020-07-14 02:41:10,174.0,749.0,133.0,43.0,141.0,98.0,4933.0,Easily train your own text-generating neural network of any size and complexity on any text dataset with a few lines..,19.0,24,False,,2020-02-03 01:07:00.000,2.0.0,14.0,,textgenrnn,,,,['tensorflow'],1186.0,1170.0,https://pypi.org/project/textgenrnn,2020-02-02 21:16:15.000,16.0,344.0,355.0,,,,,,,,3.0,1005.0,,,,,,,,,,,,,,,,,,
542,segmentation_models,qubvel/segmentation_models,image,,https://github.com/qubvel/segmentation_models,https://github.com/qubvel/segmentation_models,MIT,2018-06-05 13:27:56.000,2024-08-21 11:16:16.000000,2024-08-21 11:16:16,206.0,1032.0,89.0,65.0,271.0,270.0,4888.0,Segmentation models with pretrained backbones. Keras and TensorFlow Keras.,15.0,24,False,,2020-01-10 11:36:02.000,1.0.1,8.0,,segmentation_models,,,,['tensorflow'],28.0,,https://pypi.org/project/segmentation_models,2020-01-10 11:36:02.000,28.0,32798.0,32798.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
543,DeepKE,zjunlp/deepke,nlp,,https://github.com/zjunlp/DeepKE,https://github.com/zjunlp/DeepKE,MIT,2018-08-01 01:54:52.000,2025-07-19 00:07:13.000000,2025-07-19 00:07:13,1705.0,725.0,43.0,37.0,1.0,619.0,4159.0,[EMNLP 2022] An Open Toolkit for Knowledge Graph Extraction and Construction.,34.0,24,True,,2023-09-21 04:12:03.000,2.2.7,111.0,,deepke,,,,['pytorch'],25.0,25.0,https://pypi.org/project/deepke,2023-09-21 04:12:03.000,,929.0,929.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
544,pytorch-summary,sksq96/pytorch-summary,pytorch-utils,,https://github.com/sksq96/pytorch-summary,https://github.com/sksq96/pytorch-summary,MIT,2018-04-23 13:58:04.000,2024-03-02 15:10:25.000000,2021-05-10 18:34:53,57.0,413.0,34.0,57.0,138.0,46.0,4061.0,Model summary in PyTorch similar to `model.summary()` in Keras.,11.0,24,False,,2018-09-26 05:07:28.000,1.5.1,12.0,,torchsummary,,,,['pytorch'],135.0,,https://pypi.org/project/torchsummary,2018-09-26 05:07:28.000,135.0,200515.0,200515.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
