,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,recent_commit_count,latest_stable_release_published_at,latest_stable_release_number,release_count,updated_github_id,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,conda_dependent_project_count,dnf_id,yay_id,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,snap_id
98,Flax,google/flax,ml-frameworks,,https://github.com/google/flax,https://github.com/google/flax,Apache-2.0,2020-01-10 09:48:37.000,2025-09-18 14:00:13.000000,2025-09-16 22:28:40,5307.0,732.0,86.0,3041.0,431.0,817.0,6806.0,Flax is a neural network library for JAX that is designed for flexibility.,280.0,37,True,155.0,2025-08-28 17:56:32.000,0.11.2,58.0,,flax,conda-forge/flax,,,['jax'],15977.0,15265.0,https://pypi.org/project/flax,2025-08-28 17:56:32.000,712.0,2567890.0,2570138.0,https://anaconda.org/conda-forge/flax,2025-04-22 14:57:49.496,121414.0,,,,,2.0,61.0,,,,,,,,,,,,,,,,,,
99,PennyLane,PennyLaneAI/PennyLane,others,,https://github.com/PennyLaneAI/pennylane,https://github.com/PennyLaneAI/pennylane,Apache-2.0,2018-04-17 16:45:42.000,2025-09-18 15:07:59.000000,2025-09-18 09:51:46,5966.0,690.0,49.0,6674.0,464.0,1253.0,2814.0,"PennyLane is a cross-platform Python library for quantum computing, quantum machine learning, and quantum chemistry...",207.0,37,True,425.0,2025-08-20 21:15:56.000,0.42.3,67.0,,pennylane,conda-forge/pennylane,,,,1898.0,1857.0,https://pypi.org/project/pennylane,2025-08-20 21:15:56.000,41.0,175058.0,182281.0,https://anaconda.org/conda-forge/pennylane,2025-04-22 14:58:05.852,332244.0,,,,,1.0,101.0,,,,,,,,,,,,,,,,,,
100,torchaudio,pytorch/audio,audio,,https://github.com/pytorch/audio,https://github.com/pytorch/audio,BSD-2-Clause,2017-05-05 00:38:05.000,2025-09-18 11:34:41.000000,2025-09-13 09:49:39,2442.0,710.0,69.0,3122.0,323.0,740.0,2735.0,"Data manipulation and transformation for audio signal processing, powered by PyTorch.",243.0,37,True,95.0,2025-08-06 17:08:37.000,2.8.0,43.0,,torchaudio,,,,['pytorch'],2161.0,,https://pypi.org/project/torchaudio,2025-08-06 14:58:32.000,2161.0,10509709.0,10509709.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
101,Rasterio,rasterio/rasterio,geospatial-data,,https://github.com/rasterio/rasterio,https://github.com/rasterio/rasterio,BSD-3-Clause,2013-11-04 16:36:27.000,2025-09-17 18:20:14.801000,2025-09-16 00:13:53,3957.0,541.0,141.0,1302.0,151.0,1738.0,2401.0,Rasterio reads and writes geospatial raster datasets.,170.0,37,True,19.0,2024-12-02 16:44:51.000,1.4.3,166.0,,rasterio,conda-forge/rasterio,,,,19999.0,18463.0,https://pypi.org/project/rasterio,2024-12-02 14:48:24.000,1536.0,2689021.0,2780461.0,https://anaconda.org/conda-forge/rasterio,2025-09-17 18:20:14.801,5120225.0,,,,,2.0,1022.0,,,,,,,,,,,,,,,,,,
102,imageio,imageio/imageio,image,,https://github.com/imageio/imageio,https://github.com/imageio/imageio,BSD-2-Clause,2013-05-04 22:56:45.000,2025-09-14 14:27:52.000000,2025-09-14 14:27:52,1562.0,322.0,31.0,520.0,103.0,517.0,1642.0,Python library for reading and writing image data.,125.0,37,True,7.0,2025-01-20 02:42:38.000,2.37.0,97.0,,imageio,conda-forge/imageio,,,,183528.0,180913.0,https://pypi.org/project/imageio,2025-01-20 02:42:34.000,2615.0,32533597.0,32667633.0,https://anaconda.org/conda-forge/imageio,2025-04-22 14:56:30.839,8308891.0,,,,,2.0,1862.0,1.0,,,,,,,,,,,,,,,,,
103,pyproj,pyproj4/pyproj,geospatial-data,,https://github.com/pyproj4/pyproj,https://github.com/pyproj4/pyproj,MIT,2014-12-29 21:38:25.000,2025-09-16 21:30:06.000000,2025-09-12 17:28:56,1644.0,223.0,33.0,747.0,45.0,611.0,1156.0,Python interface to PROJ (cartographic projections and coordinate transformations library).,72.0,37,True,26.0,2025-08-14 12:03:51.000,3.7.2,68.0,,pyproj,conda-forge/pyproj,,,,48723.0,46393.0,https://pypi.org/project/pyproj,2025-08-14 12:03:51.000,2330.0,13239042.0,13421439.0,https://anaconda.org/conda-forge/pyproj,2025-09-15 17:28:23.877,11308662.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
104,jieba,fxsjy/jieba,chinese-nlp,,https://github.com/fxsjy/jieba,https://github.com/fxsjy/jieba,MIT,2012-09-29 07:52:01.000,2025-04-22 14:56:34.345000,2020-02-15 08:33:35,523.0,6713.0,1270.0,167.0,674.0,229.0,34393.0,Chinese Words Segmentation Utilities.,49.0,36,False,,2020-01-20 14:27:23.000,0.42.1,32.0,,jieba,conda-forge/jieba,,,,40920.0,40082.0,https://pypi.org/project/jieba,2020-01-20 14:27:23.000,838.0,1006318.0,1010238.0,https://anaconda.org/conda-forge/jieba,2025-04-22 14:56:34.345,203842.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
105,fairseq,facebookresearch/fairseq,nlp,,https://github.com/facebookresearch/fairseq,https://github.com/facebookresearch/fairseq,MIT,2017-08-29 16:26:12.000,2025-09-09 17:55:23.000000,2025-09-09 17:55:19,2329.0,6601.0,425.0,1371.0,1343.0,3056.0,31812.0,Facebook AI Research Sequence-to-Sequence Toolkit written in Python.,429.0,36,True,1.0,2022-06-27 19:32:58.000,0.12.2,16.0,,fairseq,conda-forge/fairseq,,,['pytorch'],4470.0,4353.0,https://pypi.org/project/fairseq,2022-06-27 19:32:38.000,117.0,94647.0,97225.0,https://anaconda.org/conda-forge/fairseq,2025-05-30 03:16:57.843,159637.0,,,,,2.0,431.0,,,,,,,,,,,,,,,,,,
106,Netron,lutzroeder/netron,interpretability,,https://github.com/lutzroeder/netron,https://github.com/lutzroeder/netron,MIT,2010-12-26 12:53:43.000,2025-09-17 16:25:42.000000,2025-09-17 16:25:20,9311.0,2991.0,313.0,260.0,21.0,1205.0,31406.0,"Visualizer for neural network, deep learning and machine learning models.",2.0,36,True,209.0,2025-09-12 18:04:17.000,8.6.4,740.0,,netron,,,,"['pytorch', 'tensorflow']",104.0,13.0,https://pypi.org/project/netron,2025-09-12 18:04:17.000,91.0,34699.0,73328.0,,,,,,,,1.0,38629.0,,,,,,,,,,,,,,,,,,
107,pyecharts,pyecharts/pyecharts,data-viz,,https://github.com/pyecharts/pyecharts,https://github.com/pyecharts/pyecharts,MIT,2017-06-22 02:50:25.000,2025-07-31 01:37:38.000000,2025-01-26 07:01:34,1702.0,2855.0,377.0,486.0,10.0,1935.0,15514.0,Python Echarts Plotting Library.,45.0,36,True,,2025-01-24 03:13:18.000,2.0.8,76.0,,pyecharts,,,https://github.com/pyecharts/pyecharts/blob/master/README.en.md,['jupyter'],5750.0,5527.0,https://pypi.org/project/pyecharts,2025-01-24 03:10:03.000,223.0,341077.0,341079.0,,,,,,,,2.0,75.0,,,,,,,,,,,,,,,,,,
108,Albumentations,albumentations-team/albumentations,image,,https://github.com/albumentations-team/albumentations,https://github.com/albumentations-team/albumentations,MIT,2018-06-06 03:10:50.000,2025-06-25 23:21:43.000000,2025-06-25 23:21:40,1332.0,1686.0,125.0,1259.0,211.0,1260.0,15151.0,Fast and flexible image augmentation library. Paper about the library: https://www.mdpi.com/2078-2489/11/2/125.,172.0,36,True,4.0,2025-05-27 21:22:56.000,2.0.8,88.0,,albumentations,conda-forge/albumentations,,,['pytorch'],726.0,,https://pypi.org/project/albumentations,2025-05-27 21:23:15.000,726.0,5403461.0,5408724.0,https://anaconda.org/conda-forge/albumentations,2025-05-28 13:47:29.423,326306.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
109,imgaug,aleju/imgaug,image,,https://github.com/aleju/imgaug,https://github.com/aleju/imgaug,MIT,2015-07-10 20:31:33.000,2025-04-22 14:57:06.395000,2020-06-01 14:58:26,2913.0,2444.0,226.0,350.0,310.0,227.0,14673.0,Image augmentation for machine learning experiments.,36.0,36,False,,2020-02-06 06:18:40.000,0.4.0,11.0,,imgaug,conda-forge/imgaug,,,,26542.0,26277.0,https://pypi.org/project/imgaug,2020-02-05 20:54:22.000,265.0,861800.0,864937.0,https://anaconda.org/conda-forge/imgaug,2025-04-22 14:57:06.395,235304.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
110,horovod,horovod/horovod,distributed-ml,,https://github.com/horovod/horovod,https://github.com/horovod/horovod,Apache-2.0,2017-08-09 19:39:59.000,2025-09-16 18:51:00.000000,2025-07-31 19:50:51,1344.0,2262.0,333.0,1614.0,403.0,1869.0,14592.0,"Distributed training framework for TensorFlow, Keras, PyTorch, and Apache MXNet.",176.0,36,True,3.0,2023-06-12 09:28:02.604,0.28.1,77.0,,horovod,,,,,1454.0,1420.0,https://pypi.org/project/horovod,2023-06-12 09:28:02.604,34.0,74352.0,74352.0,,,,,,,,2.0,,,,,,,,stable/horovod,,,,,,,,,,,
111,ivy,unifyai/ivy,ml-frameworks,,https://github.com/ivy-llc/ivy,https://github.com/ivy-llc/ivy,Apache-2.0,2021-01-19 08:37:25.000,2025-09-18 01:55:49.000000,2025-09-18 01:55:45,19092.0,5638.0,67.0,11825.0,943.0,15966.0,14243.0,Convert Machine Learning Code Between Frameworks.,1484.0,36,True,151.0,2025-06-16 00:11:47.000,1.0.0.5,138.0,ivy-llc/ivy,ivy,,,,,16.0,,https://pypi.org/project/ivy,2025-06-16 00:12:14.000,16.0,26791.0,26791.0,,,,,,,,2.0,,-1.0,,,,,,,,,,,,,,,,,
112,dgl,dmlc/dgl,graph,,https://github.com/dmlc/dgl,https://github.com/dmlc/dgl,Apache-2.0,2018-04-20 14:49:09.000,2025-07-31 23:53:10.000000,2025-07-31 23:53:10,4417.0,3018.0,176.0,5075.0,539.0,2362.0,14069.0,"Python package built to ease deep learning on graph, on top of existing DL frameworks.",297.0,36,True,1.0,2024-09-03 04:16:25.000,2.4.0,453.0,,dgl,,,,,4279.0,4131.0,https://pypi.org/project/dgl,2024-05-13 01:10:39.000,148.0,129971.0,129971.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
113,AllenNLP,allenai/allennlp,nlp,,https://github.com/allenai/allennlp,https://github.com/allenai/allennlp,Apache-2.0,2017-05-15 15:52:41.000,2025-04-22 14:56:58.676000,2022-11-22 00:42:46,2719.0,2238.0,276.0,3096.0,91.0,2477.0,11878.0,"An open-source NLP research library, built on PyTorch.",267.0,36,False,,2022-10-18 23:54:05.191,2.10.1,265.0,,allennlp,conda-forge/allennlp,,,['pytorch'],4587.0,4462.0,https://pypi.org/project/allennlp,2022-10-18 23:54:05.191,125.0,129581.0,132064.0,https://anaconda.org/conda-forge/allennlp,2025-04-22 14:56:58.676,201174.0,,,,,2.0,71.0,,,,,,,,,,,,,,,,,,
114,Metaflow,Netflix/metaflow,ml-experiments,,https://github.com/Netflix/metaflow,https://github.com/Netflix/metaflow,Apache-2.0,2019-09-17 17:48:25.000,2025-09-18 00:34:37.000000,2025-09-17 18:27:10,1413.0,879.0,293.0,1865.0,363.0,471.0,9471.0,"Build, Manage and Deploy AI/ML Systems.",115.0,36,True,94.0,2025-09-17 19:37:47.000,2.18.6,222.0,,metaflow,conda-forge/metaflow,,,,995.0,942.0,https://pypi.org/project/metaflow,2025-09-17 19:37:47.000,53.0,379922.0,385273.0,https://anaconda.org/conda-forge/metaflow,2025-09-08 22:23:59.900,331821.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
115,AutoGluon,autogluon/autogluon,hyperopt,,https://github.com/autogluon/autogluon,https://github.com/autogluon/autogluon,Apache-2.0,2019-07-29 18:51:24.000,2025-09-18 09:05:18.000000,2025-09-17 19:01:06,2678.0,1053.0,97.0,3032.0,430.0,1291.0,9423.0,Fast and Accurate ML in 3 Lines of Code.,141.0,36,True,86.0,2025-07-29 05:12:41.000,1.4.0,1963.0,,autogluon,conda-forge/autogluon,autogluon/autogluon,https://auto.gluon.ai,"['pytorch', 'sklearn']",1231.0,1193.0,https://pypi.org/project/autogluon,2025-09-18 09:05:18.000,38.0,202574.0,204167.0,https://anaconda.org/conda-forge/autogluon,2025-07-30 06:23:59.233,42596.0,https://hub.docker.com/r/autogluon/autogluon,2025-06-16 23:01:47.182920,19.0,19412.0,1.0,,,,,,,,,,,,,,,,,,,
116,Core ML Tools,apple/coremltools,model-serialisation,,https://github.com/apple/coremltools,https://github.com/apple/coremltools,BSD-3-Clause,2017-06-30 07:39:02.000,2025-09-17 00:26:55.000000,2025-09-17 00:26:55,1263.0,708.0,125.0,1032.0,410.0,1160.0,4952.0,"Core ML tools contain supporting tools for Core ML model conversion, editing, and validation.",198.0,36,True,15.0,2025-04-29 03:56:01.000,8.3,54.0,,coremltools,conda-forge/coremltools,,,,5185.0,5076.0,https://pypi.org/project/coremltools,2025-07-28 17:34:05.000,109.0,1192131.0,1194098.0,https://anaconda.org/conda-forge/coremltools,2025-04-22 14:57:38.011,106785.0,,,,,2.0,15254.0,,,,,,,,,,,,,,,,,,
117,plotnine,has2k1/plotnine,data-viz,,https://github.com/has2k1/plotnine,https://github.com/has2k1/plotnine,MIT,2017-04-24 19:00:44.000,2025-09-03 15:30:39.000000,2025-09-01 17:55:20,2645.0,240.0,62.0,161.0,77.0,671.0,4358.0,A Grammar of Graphics for Python.,114.0,36,True,56.0,2025-07-15 21:10:18.000,0.15.0,46.0,,plotnine,conda-forge/plotnine,,,,13033.0,12631.0,https://pypi.org/project/plotnine,2025-07-15 15:55:30.000,402.0,2160728.0,2169149.0,https://anaconda.org/conda-forge/plotnine,2025-07-15 20:51:48.222,530542.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
118,PyQtGraph,pyqtgraph/pyqtgraph,data-viz,,https://github.com/pyqtgraph/pyqtgraph,https://github.com/pyqtgraph/pyqtgraph,MIT,2013-09-12 07:18:21.000,2025-09-12 13:07:27.000000,2025-06-27 13:03:56,4359.0,1107.0,158.0,1847.0,435.0,923.0,4170.0,Fast data visualization and GUI tools for scientific / engineering applications.,305.0,36,True,8.0,2024-04-29 02:18:56.000,0.13.7,25.0,,pyqtgraph,conda-forge/pyqtgraph,,,,13955.0,12929.0,https://pypi.org/project/pyqtgraph,2024-04-29 02:18:56.000,1026.0,566301.0,579661.0,https://anaconda.org/conda-forge/pyqtgraph,2025-04-22 14:56:31.078,841714.0,,,,,2.0,,-1.0,,,,,,,,,,,,,,,,,
119,optimum,huggingface/optimum,gpu-utilities,,https://github.com/huggingface/optimum,https://github.com/huggingface/optimum,Apache-2.0,2021-07-20 12:36:40.000,2025-09-15 14:33:38.000000,2025-09-05 06:55:29,1260.0,582.0,57.0,1484.0,281.0,590.0,3085.0,"Accelerate inference and training of Transformers, Diffusers, TIMM and Sentence Transformers with easy to use hardware..",153.0,36,True,21.0,2025-07-30 17:15:27.000,1.27.0,82.0,,optimum,conda-forge/optimum,,,,6439.0,6179.0,https://pypi.org/project/optimum,2025-07-30 16:40:42.000,260.0,1498009.0,1499153.0,https://anaconda.org/conda-forge/optimum,2025-07-31 01:11:43.233,46939.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
120,Ax,facebook/Ax,hyperopt,,https://github.com/facebook/Ax,https://github.com/facebook/Ax,MIT,2019-02-09 15:23:44.000,2025-09-18 00:33:47.000000,2025-09-18 00:30:46,4629.0,346.0,66.0,3448.0,117.0,807.0,2573.0,Adaptive Experimentation Platform.,194.0,36,True,320.0,2025-09-09 19:59:42.000,1.1.2,48.0,,ax-platform,conda-forge/ax-platform,,,['pytorch'],1100.0,1029.0,https://pypi.org/project/ax-platform,2025-09-09 19:59:42.000,71.0,246611.0,247512.0,https://anaconda.org/conda-forge/ax-platform,2025-09-10 15:44:56.663,45964.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
121,metrics,Lightning-AI/metrics,distributed-ml,,https://github.com/Lightning-AI/torchmetrics,https://github.com/Lightning-AI/torchmetrics,Apache-2.0,2020-12-22 20:02:42.000,2025-09-17 22:32:13.000000,2025-09-17 22:31:17,2282.0,450.0,33.0,2043.0,70.0,906.0,2333.0,"Machine learning metrics for distributed, scalable PyTorch applications.",282.0,36,True,97.0,2025-09-03 13:54:56.000,1.8.2,64.0,Lightning-AI/torchmetrics,metrics,conda-forge/torchmetrics,,,['pytorch'],44581.0,44577.0,https://pypi.org/project/metrics,2025-02-26 14:13:26.000,4.0,4204.0,43342.0,https://anaconda.org/conda-forge/torchmetrics,2025-09-03 20:54:12.961,2106670.0,,,,,2.0,6848.0,,,,,,,,,,,,,,,,,,
122,ArcGIS API,Esri/arcgis-python-api,geospatial-data,,https://github.com/Esri/arcgis-python-api,https://github.com/Esri/arcgis-python-api,Apache-2.0,2016-03-16 01:09:14.000,2025-09-17 04:51:31.000000,2025-09-16 22:25:11,5268.0,1133.0,155.0,1470.0,79.0,837.0,2055.0,Documentation and samples for ArcGIS API for Python.,98.0,36,True,61.0,2025-04-17 15:35:46.000,2.4.1,54.0,,arcgis,,esridocker/arcgis-api-python-notebook,,,1035.0,993.0,https://pypi.org/project/arcgis,2025-08-12 18:16:01.000,42.0,207382.0,207530.0,,,,https://hub.docker.com/r/esridocker/arcgis-api-python-notebook,,,,2.0,16043.0,1.0,,,,,,,,,,,,,,,,,
123,Graphviz,xflr6/graphviz,data-viz,,https://github.com/xflr6/graphviz,https://github.com/xflr6/graphviz,MIT,2014-01-12 17:49:29.000,2025-09-11 18:19:32.000000,2025-09-11 18:19:21,1262.0,219.0,32.0,51.0,12.0,177.0,1749.0,Simple Python interface for Graphviz.,24.0,36,True,5.0,2024-03-21 07:50:43.000,0.20.3,59.0,,graphviz,anaconda/python-graphviz,,,,97178.0,94026.0,https://pypi.org/project/graphviz,2025-06-15 09:35:04.000,3152.0,22871615.0,22872184.0,https://anaconda.org/anaconda/python-graphviz,2025-04-22 15:32:21.966,57565.0,,,,,2.0,,-1.0,,,,,,,,,,,,,,,,,
124,arviz,arviz-devs/arviz,interpretability,,https://github.com/arviz-devs/arviz,https://github.com/arviz-devs/arviz,Apache-2.0,2015-07-29 11:51:10.000,2025-09-17 06:21:27.000000,2025-09-17 06:21:24,1614.0,449.0,50.0,1569.0,177.0,720.0,1726.0,Exploratory analysis of Bayesian models with Python.,180.0,36,True,10.0,2025-07-09 10:07:19.000,0.22.0,41.0,,arviz,conda-forge/arviz,,,,11847.0,11441.0,https://pypi.org/project/arviz,2025-07-09 10:07:19.000,406.0,2266140.0,2304632.0,https://anaconda.org/conda-forge/arviz,2025-07-10 08:17:22.571,2463398.0,,,,,1.0,183.0,,,,,,,,,,,,,,,,,,
125,Face Recognition,ageitgey/face_recognition,image,,https://github.com/ageitgey/face_recognition,https://github.com/ageitgey/face_recognition,MIT,2017-03-03 21:52:39.000,2025-04-22 14:57:35.730000,2022-06-10 09:12:18,238.0,13504.0,1564.0,243.0,795.0,598.0,55440.0,The worlds simplest facial recognition api for Python and the command line.,54.0,35,False,,2020-02-20 14:26:01.000,1.3.0,23.0,,face_recognition,conda-forge/face_recognition,,,['pytorch'],5659.0,5543.0,https://pypi.org/project/face_recognition,2020-02-20 14:26:01.000,116.0,179399.0,180044.0,https://anaconda.org/conda-forge/face_recognition,2025-04-22 14:57:35.730,37871.0,,,,,2.0,1431.0,,,,,,,,,,,,,,,,,,
126,qdrant,qdrant/qdrant,nlp,,https://github.com/qdrant/qdrant,https://github.com/qdrant/qdrant,Apache-2.0,2020-05-30 21:37:01.000,2025-09-18 15:16:03.000000,2025-08-27 08:18:58,4711.0,1799.0,146.0,5336.0,350.0,1237.0,26056.0,"Qdrant - High-performance, massive-scale Vector Database and Vector Search Engine for the next generation of AI. Also..",142.0,35,True,385.0,2025-08-27 11:24:04.000,1.15.4,100.0,,,,,,,117.0,117.0,,,,,9484.0,,,,,,,,2.0,483729.0,,,,,,,,,,,,,,,,,,
127,ChatterBot,gunthercox/ChatterBot,nlp,,https://github.com/gunthercox/ChatterBot,https://github.com/gunthercox/ChatterBot,BSD-3-Clause,2014-09-28 14:49:00.000,2025-07-01 09:15:24.000000,2025-07-01 08:58:59,2013.0,4472.0,535.0,740.0,138.0,1539.0,14410.0,"ChatterBot is a machine learning, conversational dialog engine for creating chat bots.",107.0,35,True,1.0,2025-07-01 09:15:25.000,1.2.7,94.0,,chatterbot,,,,,6476.0,6457.0,https://pypi.org/project/chatterbot,2025-07-01 09:14:16.000,19.0,18784.0,18784.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
128,Opik,comet-ml/opik,nlp,,https://github.com/comet-ml/opik,https://github.com/comet-ml/opik,Apache-2.0,2023-05-10 12:57:13.000,2025-09-18 15:35:52.000000,2025-09-18 15:31:45,2847.0,990.0,92.0,2885.0,126.0,326.0,13993.0,"Debug, evaluate, and monitor your LLM applications, RAG systems, and agentic workflows with comprehensive tracing,..",74.0,35,True,708.0,2025-09-18 15:30:02.000,1.8.50,202.0,,opik,,,,,46.0,17.0,https://pypi.org/project/opik,2025-09-18 14:33:57.000,29.0,775164.0,775164.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
129,Annoy,spotify/annoy,nn-search,,https://github.com/spotify/annoy,https://github.com/spotify/annoy,Apache-2.0,2013-04-01 20:29:40.000,2025-09-01 16:14:20.560000,2024-07-29 00:37:39,894.0,1207.0,314.0,272.0,69.0,346.0,13959.0,Approximate Nearest Neighbors in C++/Python optimized for memory usage and loading/saving to disk.,88.0,35,False,,2023-06-14 16:39:02.504,1.17.3,47.0,,annoy,conda-forge/python-annoy,,,,5526.0,5325.0,https://pypi.org/project/annoy,2023-06-14 16:39:02.504,201.0,1028281.0,1041138.0,https://anaconda.org/conda-forge/python-annoy,2025-09-01 16:14:20.560,771428.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
130,pandas-profiling,ydataai/pandas-profiling,data-viz,,https://github.com/ydataai/ydata-profiling,https://github.com/ydataai/ydata-profiling,MIT,2016-01-09 23:47:55.000,2025-09-09 19:08:54.000000,2025-03-26 00:32:10,1575.0,1734.0,150.0,888.0,258.0,590.0,13144.0,1 Line of code data quality profiling & exploratory data analysis for Pandas and Spark DataFrames.,137.0,35,True,,2025-03-26 00:41:27.000,4.16.1,73.0,ydataai/ydata-profiling,pandas-profiling,conda-forge/pandas-profiling,,,"['jupyter', 'pandas']",7082.0,6899.0,https://pypi.org/project/pandas-profiling,2023-02-03 17:59:40.571,183.0,347900.0,353113.0,https://anaconda.org/conda-forge/pandas-profiling,2025-04-22 14:56:27.206,567893.0,,,,,2.0,457.0,,,,,,,,,,,,,,,,,,
131,cuDF,rapidsai/cudf,gpu-utilities,,https://github.com/rapidsai/cudf,https://github.com/rapidsai/cudf,Apache-2.0,2017-05-07 03:43:37.000,2025-09-18 14:55:25.000000,2025-09-18 13:14:53,41630.0,965.0,159.0,12815.0,1087.0,6130.0,9183.0,cuDF - GPU DataFrame Library.,308.0,35,True,530.0,2025-08-06 17:51:04.000,25.08.00,63.0,,cudf,,,,,86.0,64.0,https://pypi.org/project/cudf,2020-06-01 20:07:47.000,22.0,3188.0,3188.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
132,einops,arogozhnikov/einops,ml-frameworks,,https://github.com/arogozhnikov/einops,https://github.com/arogozhnikov/einops,MIT,2018-09-22 00:45:08.000,2025-08-12 08:56:49.000000,2025-08-12 08:55:51,713.0,374.0,65.0,142.0,34.0,166.0,9174.0,"Flexible and powerful tensor operations for readable and reliable code (for pytorch, jax, TF and others).",34.0,35,True,2.0,2025-02-09 03:17:01.000,0.8.1,16.0,,einops,conda-forge/einops,,,,84100.0,81543.0,https://pypi.org/project/einops,2025-02-09 03:17:01.000,2557.0,12607953.0,12615561.0,https://anaconda.org/conda-forge/einops,2025-04-22 14:57:12.206,448891.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
133,BentoML,bentoml/BentoML,model-serialisation,,https://github.com/bentoml/BentoML,https://github.com/bentoml/BentoML,Apache-2.0,2019-04-02 01:39:27.000,2025-09-18 06:46:20.000000,2025-09-17 09:27:07,3666.0,875.0,80.0,4056.0,138.0,998.0,8087.0,"The easiest way to serve AI apps and models - Build Model Inference APIs, Job queues, LLM apps, Multi-model pipelines,..",265.0,35,True,70.0,2025-09-17 09:31:11.000,1.4.24,204.0,,bentoml,,,,,2815.0,2772.0,https://pypi.org/project/bentoml,2025-09-17 09:31:11.000,43.0,110949.0,110955.0,,,,,,,,2.0,197.0,,,,,,,,,,,,,,,,,,
134,tensorboardX,lanpa/tensorboardX,ml-experiments,,https://github.com/lanpa/tensorboardX,https://github.com/lanpa/tensorboardX,MIT,2017-06-13 13:54:19.000,2025-09-05 07:51:39.000000,2025-06-13 01:59:41,551.0,863.0,84.0,300.0,88.0,378.0,7966.0,"tensorboard for pytorch (and chainer, mxnet, numpy, ...).",85.0,35,True,,2025-09-05 07:51:39.000,2.6.4,25.0,,tensorboardX,conda-forge/tensorboardx,,,,60212.0,59471.0,https://pypi.org/project/tensorboardX,2025-06-10 22:37:05.000,741.0,4234997.0,4256408.0,https://anaconda.org/conda-forge/tensorboardx,2025-04-22 14:56:45.200,1327203.0,,,,,2.0,499.0,,,,,,,,,,,,,,,,,,
135,DeepChem,deepchem/deepchem,others,,https://github.com/deepchem/deepchem,https://github.com/deepchem/deepchem,MIT,2015-09-24 23:20:28.000,2025-08-29 21:14:10.000000,2025-08-29 16:56:30,10634.0,1917.0,143.0,2753.0,816.0,1247.0,6212.0,"Democratizing Deep-Learning for Drug Discovery, Quantum Chemistry, Materials Science and Biology.",258.0,35,True,28.0,2024-04-03 16:21:23.000,2.8.0,1022.0,,deepchem,conda-forge/deepchem,,,['tensorflow'],663.0,643.0,https://pypi.org/project/deepchem,2025-08-29 21:14:10.000,20.0,76775.0,78654.0,https://anaconda.org/conda-forge/deepchem,2025-04-22 14:57:21.461,118432.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
136,tensorflow-probability,tensorflow/probability,probabilistics,,https://github.com/tensorflow/probability,https://github.com/tensorflow/probability,Apache-2.0,2017-10-23 23:50:54.000,2025-09-05 08:41:26.000000,2025-09-05 08:41:25,12233.0,1115.0,153.0,472.0,719.0,765.0,4377.0,Probabilistic reasoning and statistical analysis in TensorFlow.,504.0,35,True,3.0,2024-11-08 16:30:13.000,0.25.0,53.0,,tensorflow-probability,conda-forge/tensorflow-probability,,,['tensorflow'],622.0,4.0,https://pypi.org/project/tensorflow-probability,2024-11-08 16:25:57.000,618.0,1099018.0,1102573.0,https://anaconda.org/conda-forge/tensorflow-probability,2025-04-22 14:57:01.266,195576.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
137,spark-nlp,JohnSnowLabs/spark-nlp,nlp,,https://github.com/JohnSnowLabs/spark-nlp,https://github.com/JohnSnowLabs/spark-nlp,Apache-2.0,2017-09-24 19:36:44.000,2025-09-15 20:22:23.000000,2025-09-01 13:48:04,8931.0,732.0,100.0,13528.0,22.0,886.0,4042.0,State of the Art Natural Language Processing.,116.0,35,True,66.0,2025-09-01 13:57:34.000,6.1.3,164.0,,spark-nlp,,,,['spark'],650.0,613.0,https://pypi.org/project/spark-nlp,2025-09-01 10:48:24.000,37.0,1148854.0,1148854.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
